#TOD, VSZ_CPL_N_0, RSS_CPL_N_0, VSZ_ATM_N_0, RSS_ATM_N_0, VSZ_LND_N_0, RSS_LND_N_0, VSZ_ICE_N_0, RSS_ICE_N_0, VSZ_OCN_N_0, RSS_OCN_N_0, VSZ_GLC_N_0, RSS_GLC_N_0, VSZ_ROF_N_0, RSS_ROF_N_0, VSZ_WAV_N_0, RSS_WAV_N_0, VSZ_IAC_N_0, RSS_IAC_N_0
20160204.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160204.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160206.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160208.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160208.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160208.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160210.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160212.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160212.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160212.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160214.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160216.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160216.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160216.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160218.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160220.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160220.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160220.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160222.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160224.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160224.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160224.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160226.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160228.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160228.00000,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449,   129201.898,      190.449
20160300.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160302.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160304.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160304.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160304.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160306.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160308.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160308.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160308.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160310.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160312.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160312.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160312.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160314.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160316.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160316.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160316.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160318.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160320.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160320.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160320.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160322.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160324.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160324.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160324.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160326.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160328.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160328.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160328.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160330.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160332.00000,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461,   129201.898,      190.461
20160400.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160402.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160404.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160404.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160404.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160406.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160408.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160408.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160408.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160410.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160412.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160412.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160412.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160414.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160416.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160416.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160416.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160418.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160420.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160420.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160420.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160422.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160424.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160424.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160424.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160426.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160428.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160428.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160428.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160430.00000,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480,   129201.898,      190.480
20160500.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160502.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160504.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160504.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160504.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160506.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160508.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160508.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160508.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160510.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160512.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160512.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160512.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160514.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160516.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160516.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160516.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160518.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160520.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160520.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160520.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160522.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160524.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160524.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160524.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160526.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160528.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160528.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160528.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160530.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160532.00000,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492,   129201.898,      190.492
20160600.00000,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512
20160602.00000,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512
20160604.00000,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512
20160604.00000,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512
20160604.00000,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512
20160606.00000,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512
20160608.00000,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512
20160608.00000,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512
20160608.00000,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512
20160610.00000,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512
20160612.00000,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512
20160612.00000,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512,   129201.898,      190.512
