observed_Q	basin_ppt	basin_tmin	basin_tmax	model_Q	basin_soil_moist	basin_snowmelt	basin_actet	basin_potet
5.208333333333333e-08	0.0	267.67245	267.67245	2.0884281e-05	0.85668427	97.07916	1.8092697e-08	1.8092697e-08
6.13425925925926e-08	0.0	263.01437	263.01437	1.7192086e-05	0.85668427	100.34249	5.5043685e-08	5.5043685e-08
7.175925925925926e-08	0.0	253.29417	253.29417	1.3727538e-05	0.85668427	100.95337	3.479884e-08	3.479884e-08
0.0	0.0	247.35376	247.35376	1.0442206e-05	0.85668427	102.08836	4.884928e-08	4.884928e-08
0.0	0.0	257.16605	257.16605	8.509374e-06	0.85668427	102.80828	1.3032107e-07	1.3032107e-07
0.0	0.0	258.74527	258.74527	7.43904e-06	0.85668427	103.06809	2.5030903e-07	2.5030903e-07
0.0	0.0	263.6544	263.6544	6.8690015e-06	0.85668427	102.857895	1.4169152e-07	1.4169152e-07
0.0	0.0	252.78328	252.78328	6.1249752e-06	0.85668427	103.085754	6.413178e-08	6.413178e-08
0.0	0.0	262.53564	262.53564	5.6180243e-06	0.85668427	103.33853	1.4402696e-07	1.4402696e-07
0.0	0.0	266.00732	266.00732	5.4392e-06	0.85668427	103.20974	1.7064778e-07	1.7064778e-07
0.0	0.0	261.9433	261.9433	5.2573055e-06	0.85668427	103.00614	1.8694311e-07	1.8694311e-07
0.0	0.0	264.91757	264.91757	5.131474e-06	0.85668427	102.952126	1.3233108e-07	1.3233108e-07
0.0	0.0	264.39108	264.39108	5.0501053e-06	0.85668427	103.87356	2.1605246e-07	2.1605246e-07
0.0	0.0	261.19257	261.19257	4.9914665e-06	0.85668427	103.655556	3.4860798e-07	3.4860798e-07
0.0	0.0	270.35925	270.35925	5.305784e-06	0.8564993	103.22863	4.1802863e-07	4.1802863e-07
0.0	0.0	271.20285	271.20285	1.7125145e-05	0.85555154	100.32182	4.781104e-07	4.781104e-07
0.0	0.0	269.8176	269.8176	6.292664e-05	0.85522115	93.25491	5.4871646e-07	5.4871646e-07
0.0	3.671979e-06	269.9902	269.9902	0.00010547213	0.8546002	89.30861	1.11218746e-07	1.11218746e-07
0.0	0.0	266.0805	266.0805	6.651455e-05	0.8545618	89.47871	2.852371e-07	2.852371e-07
4.166666666666667e-08	0.0	267.94046	267.94046	6.1958126e-05	0.85455257	88.15352	7.1217033e-07	7.1217033e-07
3.125e-08	0.0	274.04105	274.04105	0.00016341158	0.85351604	78.29936	7.8588937e-07	7.8588937e-07
1.0300925925925925e-07	0.0	272.49548	272.49548	0.00020171967	0.84950304	67.56286	6.686542e-07	6.686542e-07
5.150462962962963e-07	1.9182431e-05	275.46375	275.46375	0.0001928253	0.8431236	59.335323	7.322139e-07	7.322139e-07
2.060185185185185e-07	0.0	271.07687	271.07687	0.00019795008	0.82848394	47.47267	3.900543e-07	3.900543e-07
2.060185185185185e-07	0.0	268.40988	268.40988	0.00016034556	0.81496733	42.54224	5.8465986e-07	5.8465986e-07
3.090277777777778e-07	3.132577e-06	274.3101	274.3101	5.923812e-05	0.7890529	36.855976	9.655787e-08	9.655787e-08
7.222222222222222e-07	0.0	274.7276	274.7276	3.0308955e-05	0.76846755	32.16354	4.957929e-07	4.957929e-07
4.12037037037037e-07	0.0	272.88565	272.88565	3.0537736e-05	0.73366076	25.4474	2.5537676e-07	2.5537676e-07
3.090277777777778e-07	0.0	268.95203	268.95203	1.9102228e-05	0.7501583	24.748745	3.9208336e-07	3.9208336e-07
4.12037037037037e-07	0.0	265.21738	265.21738	1.0302119e-05	0.76696026	27.146008	3.985642e-07	3.985642e-07
3.090277777777778e-07	0.0	265.37338	265.37338	6.172531e-06	0.77520347	30.39044	4.179343e-07	4.179343e-07
2.060185185185185e-07	0.0	267.0179	267.0179	4.8205407e-06	0.74078774	31.59094	3.9064494e-07	3.9064494e-07
3.090277777777778e-07	0.0	265.31854	265.31854	4.7489175e-06	0.7464549	30.801352	3.7764886e-07	3.7764886e-07
3.090277777777778e-07	0.0	266.46878	266.46878	5.1129714e-06	0.7498152	28.99095	4.921729e-07	4.921729e-07
3.090277777777778e-07	0.0	268.29895	268.29895	7.063002e-06	0.7612355	24.983332	5.9249373e-07	5.9249373e-07
4.12037037037037e-07	0.0	269.521	269.521	6.3904854e-06	0.74184054	23.40135	6.9804156e-07	6.9804156e-07
4.12037037037037e-07	0.0	271.97354	271.97354	7.661906e-06	0.6705361	19.380829	6.574854e-07	6.574854e-07
1.855324074074074e-06	3.2674925e-05	274.03433	274.03433	1.1097754e-05	0.7909962	15.592386	7.3773975e-08	7.3773975e-08
1.7523148148148149e-06	0.0	276.43646	276.43646	1.7378858e-05	0.81226933	11.836426	1.3114899e-06	1.3114899e-06
2.371527777777778e-06	2.0890746e-05	273.84705	273.84705	2.9779738e-05	0.80532473	3.0353146	2.2629374e-08	2.2629374e-08
1.855324074074074e-06	1.2512294e-06	274.93808	274.93808	1.7365472e-05	0.838405	3.3500116	7.3209014e-07	7.3209014e-07
4.947916666666667e-06	0.0	272.63452	272.63452	8.058671e-06	0.9303077	3.8301759	9.866378e-07	9.866378e-07
9.484953703703703e-06	0.0	274.09033	274.09033	6.2783647e-06	0.93578374	2.5231519	1.494754e-06	1.494754e-06
1.8762731481481483e-05	0.0	275.38834	275.38834	5.795219e-06	0.93098515	1.433285	1.5750721e-06	1.5750721e-06
4.319560185185185e-05	0.0	279.93707	279.93707	5.16054e-06	0.9240646	0.117196076	2.8771244e-06	2.8771244e-06
7.773148148148148e-05	0.0	281.168	281.168	5.095006e-06	0.9242751	0.0	2.7590188e-06	2.7590188e-06
0.00010443287037037037	4.697406e-05	278.73752	278.73752	5.198711e-06	0.9212506	0.0	9.8904884e-08	9.8904884e-08
8.402083333333334e-05	6.4593056e-05	281.18964	281.18964	1.1780561e-05	0.92857987	0.0	2.572511e-06	2.572511e-06
6.907175925925925e-05	0.0	280.19904	280.19904	7.800262e-06	0.93179476	0.022021841	3.651523e-06	3.651523e-06
5.144328703703704e-05	2.348703e-05	278.95856	278.95856	5.334826e-06	0.9281356	0.0	1.4545355e-06	1.4545355e-06
3.1649305555555557e-05	0.0	273.55518	273.55518	5.4270217e-06	0.93646926	0.02880515	1.1792066e-06	1.1792066e-06
2.1443287037037037e-05	0.0	274.2123	274.2123	5.271722e-06	0.93316084	0.08133802	1.0056998e-06	1.0056998e-06
2.0825231481481483e-05	1.2910463e-06	272.6594	272.6594	5.363439e-06	0.92756796	11.926441	2.6838617e-07	2.6838617e-07
1.484490740740741e-05	0.0	272.0645	272.0645	6.592871e-06	0.92857987	14.60903	8.5093995e-07	8.5093995e-07
1.3711805555555558e-05	0.0	272.3194	272.3194	1.5240038e-05	0.93367285	2.7769623	7.092926e-07	7.092926e-07
1.3608796296296297e-05	0.0	272.35812	272.35812	1.3722966e-05	0.962633	0.269253	1.3495098e-06	1.3495098e-06
1.484490740740741e-05	0.0	274.9728	274.9728	5.620433e-06	0.93938696	0.018627774	1.3376684e-06	1.3376684e-06
1.7422453703703703e-05	0.0	274.8571	274.8571	5.6878703e-06	0.9323509	0.045849945	1.7294025e-06	1.7294025e-06
3.309259259259259e-05	2.3014498e-05	277.74893	277.74893	4.8576862e-06	0.91962224	0.0	9.1946555e-07	9.1946555e-07
2.94849537037037e-05	7.791587e-05	276.48328	276.48328	2.123952e-05	0.92857987	3.511669	7.949062e-07	7.949062e-07
2.587615740740741e-05	0.0	278.8465	278.8465	4.7315378e-05	0.9297283	0.01716932	3.324935e-06	3.324935e-06
1.979398148148148e-05	0.0	282.59113	282.59113	3.2096497e-05	0.92857987	0.0	4.006534e-06	4.006534e-06
1.463888888888889e-05	0.0	282.54425	282.54425	2.0679763e-05	0.92857987	0.0	2.295945e-06	2.295945e-06
2.3917824074074074e-05	1.7152499e-05	276.39062	276.39062	1.6775464e-05	0.92857987	3.01116	2.0613564e-07	2.0613564e-07
1.917476851851852e-05	0.0	279.42676	279.42676	3.612234e-05	0.92857987	2.7489138	2.2492893e-06	2.2492893e-06
4.2577546296296295e-05	0.0	280.1461	280.1461	5.6443456e-05	0.9295078	0.028160432	3.9696506e-06	3.9696506e-06
5.061805555555556e-05	0.0002822167	282.3862	282.3862	8.77638e-05	0.92857987	0.0	5.601309e-07	5.601309e-07
3.4844907407407406e-05	3.2553457e-06	275.0465	275.0465	0.00029435396	0.92857987	0.0	5.0112357e-07	5.0112357e-07
2.3711805555555557e-05	0.0	274.7834	274.7834	0.0002546047	0.9289898	0.020151174	1.7935497e-06	1.7935497e-06
1.783449074074074e-05	0.0	278.3173	278.3173	0.00016554364	0.92977476	0.04778338	3.1101115e-06	3.1101115e-06
2.3195601851851855e-05	0.0	280.08322	280.08322	6.827466e-05	0.9285822	0.021389123	3.5984942e-06	3.5984942e-06
2.0515046296296298e-05	0.00016455814	282.2255	282.2255	4.8032904e-05	0.92857987	0.0	9.94941e-07	9.94941e-07
1.5258101851851853e-05	0.0	281.5486	281.5486	3.9101615e-05	0.92857987	0.0	4.1868284e-06	4.1868284e-06
1.1649305555555557e-05	0.0	285.6613	285.6613	2.550343e-05	0.92857987	0.0	4.734317e-06	4.734317e-06
9.587962962962963e-06	0.0	285.85117	285.85117	1.5189549e-05	0.92857987	0.0	4.4109725e-06	4.4109725e-06
7.113425925925926e-06	2.9369956e-05	285.43658	285.43658	1.2733064e-05	0.92857987	0.0	1.2205749e-06	1.2205749e-06
5.979166666666667e-06	0.0	286.5969	286.5969	1.2886841e-05	0.92857987	0.0	3.7297646e-06	3.7297646e-06
4.7418981481481485e-06	0.0	289.18195	289.18195	9.0372e-06	0.92857987	0.0	7.131181e-06	7.131181e-06
2.7835648148148147e-06	0.0	284.10657	284.10657	7.3515653e-06	0.92857987	0.0	5.8818514e-06	5.8818514e-06
3.2986111111111115e-06	5.868034e-06	281.39307	281.39307	5.2988735e-06	0.9245201	0.0	4.680869e-06	4.680869e-06
1.855324074074074e-06	0.0	282.23483	282.23483	4.828411e-06	0.8881478	0.0	8.07505e-06	8.07505e-06
1.7523148148148149e-06	0.0	283.93427	283.93427	5.227538e-06	0.92589647	0.0	1.3068291e-05	1.3068291e-05
8.252314814814815e-07	0.0	283.41956	283.41956	6.6000093e-06	0.92857987	0.0	1.619169e-05	1.619169e-05
7.222222222222222e-07	0.0	284.9617	284.9617	5.080661e-06	0.92675143	0.0	1.7567974e-05	1.7567974e-05
5.150462962962963e-07	0.0	284.46753	284.46753	4.993374e-06	0.92143863	0.0	2.1366493e-05	2.1366493e-05
4.12037037037037e-07	0.0	289.4761	289.4761	5.179829e-06	0.9229798	0.0	2.7324e-05	2.7324e-05
1.5462962962962964e-06	0.0	289.4429	289.4429	4.9403966e-06	0.9247681	0.0	2.3964738e-05	2.3964738e-05
2.2685185185185184e-06	0.0001234819	288.5572	288.5572	5.832563e-06	0.9240462	0.0	2.098353e-06	2.098353e-06
2.474537037037037e-06	2.348703e-05	288.18875	288.18875	6.4357637e-06	0.92857987	0.0	1.5089648e-05	1.5089648e-05
2.1655092592592595e-06	4.703363e-05	287.80157	287.80157	5.3021067e-06	0.92850024	0.0	7.81065e-06	7.81065e-06
1.340277777777778e-06	0.0	283.50073	283.50073	5.284924e-06	0.9275398	0.0	9.281381e-06	9.281381e-06
6.180555555555556e-07	0.0	282.86438	282.86438	5.0715594e-06	0.92775816	0.0	2.4937479e-05	2.4937479e-05
4.12037037037037e-07	0.0	282.59964	282.59964	5.0815834e-06	0.91847056	0.0	2.1983768e-05	2.1983768e-05
1.340277777777778e-06	1.1736068e-05	282.03854	282.03854	4.974382e-06	0.9176335	0.0	1.6306096e-05	1.6306096e-05
1.340277777777778e-06	0.00012336276	283.8526	283.8526	6.0682064e-06	0.92857987	0.0	1.2729445e-05	1.2729445e-05
1.1342592592592592e-06	5.868034e-06	285.2854	285.2854	5.2160945e-06	0.92703515	0.0	2.5847372e-05	2.5847372e-05
1.9583333333333334e-06	2.9369956e-05	286.59674	286.59674	5.129267e-06	0.9277167	0.0	2.0119708e-06	2.0119708e-06
1.855324074074074e-06	7.052066e-05	289.2876	289.2876	5.5324117e-06	0.92857987	0.0	1.7669685e-05	1.7669685e-05
