observed_Q	basin_ppt	basin_tmin	basin_tmax	model_Q	basin_soil_moist	basin_snowmelt	basin_actet	basin_potet
8.402083333333334e-05	6.75625e-05	281.25403	281.25403	3.3014116e-05	0.4154603	0.0	2.884496e-26	2.884496e-26
6.907175925925925e-05	0.0	279.639	279.639	7.700712e-06	0.37000215	4.7354627e-26	3.1588095e-26	3.1588095e-26
5.144328703703704e-05	2.64375e-05	278.36734	278.36734	1.7573928e-05	0.29602462	0.0	7.063776e-26	7.063776e-26
3.1649305555555557e-05	0.0	273.30573	273.30573	7.692271e-06	0.29872265	3.9018804e-24	1.9533247e-25	1.9533247e-25
2.1443287037037037e-05	0.0	274.02954	274.02954	7.687829e-06	0.27770385	2.9054123e-23	2.6885432e-25	2.6885432e-25
2.0825231481481483e-05	6.7563934e-07	272.31393	272.31393	7.824143e-06	0.23891038	11.90457	7.092806e-26	7.092806e-26
1.484490740740741e-05	0.0	271.75476	271.75476	5.7807472e-05	0.26093307	16.094337	0.0	0.0
1.3711805555555558e-05	0.0	271.85568	271.85568	3.417661e-05	0.30280295	4.986504	6.5332406e-26	6.5332406e-26
1.3608796296296297e-05	0.0	271.8809	271.8809	7.725445e-06	0.3214247	0.0001273412	1.4684383e-25	1.4684383e-25
1.484490740740741e-05	0.0	274.8433	274.8433	7.664462e-06	0.2610936	1.5527531e-25	1.0918046e-25	1.0918046e-25
1.7422453703703703e-05	0.0	274.46164	274.46164	7.659628e-06	0.25877655	1.9118466e-25	1.1359177e-25	1.1359177e-25
3.309259259259259e-05	3.170298e-05	277.40237	277.40237	1.9707599e-05	0.23195496	0.0	2.165497e-25	2.165497e-25
2.94849537037037e-05	7.5749456e-05	276.21512	276.21512	5.7028938e-05	0.29358107	2.5113368	5.067432e-26	5.067432e-26
2.587615740740741e-05	0.0	278.52588	278.52588	7.708957e-06	0.27361646	0.00013196873	6.1703646e-26	6.1703646e-26
1.979398148148148e-05	0.0	282.36786	282.36786	7.639862e-06	0.21945782	6.526026e-25	1.6888776e-25	1.6888776e-25
1.463888888888889e-05	0.0	282.05338	282.05338	7.634825e-06	0.20365237	0.0	2.4396628e-25	2.4396628e-25
2.3917824074074074e-05	1.8611932e-05	275.9434	275.9434	1.528985e-05	0.2175029	3.088573	1.2795113e-25	1.2795113e-25
1.917476851851852e-05	0.0	279.2093	279.2093	4.3263284e-05	0.26903358	4.4948015	4.7714514e-26	4.7714514e-26
4.2577546296296295e-05	0.0	279.73892	279.73892	7.6194588e-06	0.25620192	2.7357304e-25	2.4153028e-25	2.4153028e-25
5.061805555555556e-05	0.00029397916	281.9811	281.9811	0.000117706986	0.2898434	0.0	2.236389e-25	2.236389e-25
3.4844907407407406e-05	4.732353e-06	274.40707	274.40707	1.4107929e-05	0.28089345	0.00089597824	5.7355104e-10	5.7355104e-10
2.3711805555555557e-05	0.0	274.43875	274.43875	7.6200845e-06	0.26568067	0.00055048434	1.78988e-07	1.78988e-07
1.783449074074074e-05	0.0	277.8902	277.8902	7.598441e-06	0.24125268	8.104291e-13	2.2234903e-07	2.2234903e-07
2.3195601851851855e-05	0.0	279.71835	279.71835	7.5930993e-06	0.20870991	5.122164e-13	2.5244123e-07	2.5244123e-07
2.0515046296296298e-05	0.00015577083	281.85754	281.85754	6.5896464e-05	0.26378876	0.0	1.1027919e-07	1.1027919e-07
1.5258101851851853e-05	0.0	281.19324	281.19324	7.58228e-06	0.24334662	6.243824e-12	3.0510927e-07	3.0510927e-07
1.1649305555555557e-05	0.0	285.3296	285.3296	7.5768257e-06	0.20619756	0.0	3.2862928e-07	3.2862928e-07
9.587962962962963e-06	0.0	285.55756	285.55756	7.571331e-06	0.197428	0.0	2.6916354e-07	2.6916354e-07
7.113425925925926e-06	2.9375e-05	285.06158	285.06158	1.8473067e-05	0.22320624	0.0	1.15984456e-07	1.15984456e-07
5.979166666666667e-06	0.0	286.33438	286.33438	7.5602256e-06	0.21446416	0.0	2.755507e-07	2.755507e-07
4.7418981481481485e-06	0.0	288.88187	288.88187	7.5546154e-06	0.1934484	0.0	2.9203008e-07	2.9203008e-07
2.7835648148148147e-06	0.0	283.53397	283.53397	7.548968e-06	0.17705172	0.0	2.9464096e-07	2.9464096e-07
3.2986111111111115e-06	2.9374999e-06	280.87473	280.87473	8.595432e-06	0.18538006	0.0	1.8748395e-07	1.8748395e-07
1.855324074074074e-06	2.9374999e-06	281.92487	281.92487	8.589585e-06	0.1903778	0.0	3.0598156e-07	3.0598156e-07
1.7523148148148149e-06	0.0	283.74048	283.74048	7.5318044e-06	0.17077798	0.0	3.813991e-07	3.813991e-07
8.252314814814815e-07	0.0	282.99933	282.99933	7.526019e-06	0.14671136	1.2059905e-07	3.2059984e-07	3.2059984e-07
