observed_Q	basin_ppt	basin_tmin	basin_tmax	model_Q	basin_soil_moist	basin_snowmelt	basin_actet	basin_potet
2.060185185185185e-07	0.0	279.31055	279.31055	1.2148862e-05	0.30371845	4.845186e-23	2.7439097e-23	2.7439097e-23
2.060185185185185e-07	0.0	284.06967	284.06967	1.2139651e-05	0.2589268	4.6168795e-22	2.2343209e-23	2.2343209e-23
3.090277777777778e-07	0.0	282.60724	282.60724	1.2130157e-05	0.2534198	0.0	4.3486475e-23	4.3486475e-23
6.180555555555556e-07	0.0	282.92206	282.92206	1.2120412e-05	0.2616226	0.0	4.7311355e-23	4.7311355e-23
1.855324074074074e-06	0.0	283.10474	283.10474	1.2110435e-05	0.24808297	0.0	3.9382366e-23	3.9382366e-23
1.340277777777778e-06	0.00018227083	279.06424	279.06424	7.460675e-05	0.30998418	0.0	3.0648773e-23	3.0648773e-23
5.150462962962963e-07	2.884654e-06	274.40063	274.40063	1.7011283e-05	0.28248394	0.0	2.7668965e-23	2.7668965e-23
5.150462962962963e-07	9.8421665e-08	272.4561	272.4561	1.6990727e-05	0.2839542	1.8653705	1.4108252e-23	1.4108252e-23
3.090277777777778e-07	0.0	273.6556	273.6556	2.3303563e-05	0.29223922	2.316557	1.3822984e-23	1.3822984e-23
4.12037037037037e-07	0.0	274.2334	274.2334	1.2072432e-05	0.31293747	0.00010691012	5.0055096e-23	5.0055096e-23
4.12037037037037e-07	0.0	274.94498	274.94498	1.2046454e-05	0.2879299	3.5306658e-22	5.3120063e-23	5.3120063e-23
4.12037037037037e-07	0.0	280.52896	280.52896	1.2035198e-05	0.25769442	0.0	4.91928e-23	4.91928e-23
3.090277777777778e-07	0.0	278.93762	278.93762	1.202378e-05	0.26497445	4.2962914e-23	4.0914198e-23	4.0914198e-23
4.12037037037037e-07	0.0	280.89017	280.89017	1.2012227e-05	0.25104147	1.7589445e-23	3.8130914e-23	3.8130914e-23
3.090277777777778e-07	0.0	283.58026	283.58026	1.2000528e-05	0.2235647	0.0	4.4757705e-23	4.4757705e-23
3.090277777777778e-07	0.0	279.7925	279.7925	1.1988687e-05	0.23098166	9.891921e-24	3.0604755e-23	3.0604755e-23
2.060185185185185e-07	0.0	284.86023	284.86023	1.1976711e-05	0.21875104	0.0	5.225181e-23	5.225181e-23
3.090277777777778e-07	8.8125e-06	286.47153	286.47153	1.2771427e-05	0.21828341	0.0	3.4496181e-09	3.4496181e-09
3.090277777777778e-07	0.0	286.73853	286.73853	1.1952358e-05	0.20511676	0.0	1.6960453e-07	1.6960453e-07
2.060185185185185e-07	0.0	288.40887	288.40887	1.1939987e-05	0.19136468	0.0	2.5669692e-07	2.5669692e-07
4.12037037037037e-07	0.0	283.09198	283.09198	1.192749e-05	0.19696005	0.0	2.6614478e-07	2.6614478e-07
4.12037037037037e-07	0.0	283.47137	283.47137	1.1914867e-05	0.18753453	2.2693002e-13	2.2831188e-07	2.2831188e-07
3.090277777777778e-07	0.0	287.1498	287.1498	1.19021215e-05	0.1785685	0.0	2.6266318e-07	2.6266318e-07
5.150462962962963e-07	3.23125e-05	288.95746	288.95746	2.2508939e-05	0.2224063	0.0	1.6485984e-07	1.6485984e-07
4.12037037037037e-07	5.8749997e-06	280.37103	280.37103	1.3767147e-05	0.22260673	0.0	2.3625643e-07	2.3625643e-07
6.180555555555556e-07	0.0	278.7994	278.7994	1.1863161e-05	0.20903628	2.8079446e-13	2.2723697e-07	2.2723697e-07
4.567013888888889e-05	4.114583e-05	280.81598	280.81598	2.5310925e-05	0.21236846	0.0	2.1924964e-07	2.1924964e-07
4.113425925925926e-05	0.00046735417	277.71478	277.71478	0.00016540663	0.36368248	0.0	5.4499353e-08	5.4499353e-08
3.917476851851852e-05	9.618851e-06	277.58768	277.58768	1.5680791e-05	0.27816644	0.0	2.6007538e-07	2.6007538e-07
4.855671296296297e-05	0.00013516666	276.0915	276.0915	5.6539022e-05	0.28414235	2.8640603e-12	5.165003e-08	5.165003e-08
4.53587962962963e-06	0.0001791875	280.2616	280.2616	7.1198825e-05	0.31905416	0.0	9.549503e-08	9.549503e-08
4.072222222222222e-05	1.7625e-05	283.37173	283.37173	1.7630216e-05	0.28968143	0.0	2.7720557e-07	2.7720557e-07
6.134027777777778e-05	0.0	284.37592	284.37592	1.1766416e-05	0.24740998	0.0	3.6334671e-07	3.6334671e-07
