#TOD, VSZ_CPL_N_0, RSS_CPL_N_0, VSZ_ATM_N_0, RSS_ATM_N_0, VSZ_LND_N_0, RSS_LND_N_0, VSZ_ICE_N_0, RSS_ICE_N_0, VSZ_OCN_N_0, RSS_OCN_N_0, VSZ_GLC_N_0, RSS_GLC_N_0, VSZ_ROF_N_0, RSS_ROF_N_0, VSZ_WAV_N_0, RSS_WAV_N_0, VSZ_IAC_N_0, RSS_IAC_N_0
20150420.00000,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371
20150420.00000,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371
20150422.00000,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371
20150424.00000,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371
20150424.00000,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371
20150424.00000,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371
20150426.00000,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371
20150428.00000,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371
20150428.00000,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371
20150428.00000,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371
20150430.00000,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371,   129233.938,      230.371
20150500.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150502.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150504.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150504.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150504.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150506.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150508.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150508.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150508.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150510.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150512.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150512.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150512.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150514.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150516.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150516.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150516.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150518.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150520.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150520.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150520.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150522.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150524.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150524.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150524.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150526.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150528.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150528.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150528.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150530.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150532.00000,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383,   129233.938,      230.383
20150600.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150602.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150604.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150604.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150604.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150606.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150608.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150608.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150608.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150610.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150612.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150612.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150612.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150614.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150616.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150616.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150616.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150618.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150620.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150620.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150620.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150622.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150624.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150624.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150624.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150626.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150628.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150628.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150628.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150630.00000,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402,   129233.938,      230.402
20150700.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150702.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150704.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150704.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150704.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150706.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150708.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150708.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150708.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150710.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150712.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150712.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150712.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150714.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150716.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150716.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150716.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150718.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150720.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150720.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150720.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150722.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150724.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150724.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150724.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150726.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150728.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150728.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150728.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150730.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150732.00000,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414,   129233.938,      230.414
20150800.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150802.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150804.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150804.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150804.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150806.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150808.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150808.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150808.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150810.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150812.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150812.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150812.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150814.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150816.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150816.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150816.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150818.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150820.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150820.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150820.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150822.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150824.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150824.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150824.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
20150826.00000,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434,   129233.938,      230.434
